osst_max_dev_vardecl_osst_c_48086_vars osst_max_dev vardecl_osst.c 0 48086 NULL
ramoops_console_size_vardecl_ram_c_48215_vars ramoops_console_size vardecl_ram.c 0 48215 NULL
num_requests_vardecl_48964_vars num_requests vardecl 0 48964 NULL
nr_ndevs_vardecl_af_netrom_c_49435_vars nr_ndevs vardecl_af_netrom.c 0 49435 NULL
rcv_buf_bytes_vardecl_usbatm_c_51558_vars rcv_buf_bytes vardecl_usbatm.c 0 51558 NULL
num_snd_urbs_vardecl_usbatm_c_52685_vars num_snd_urbs vardecl_usbatm.c 0 52685 NULL
scsi_debug_sector_size_vardecl_scsi_debug_c_52879_vars scsi_debug_sector_size vardecl_scsi_debug.c 0 52879 NULL
xpc_nasid_mask_nlongs_vardecl_53252_vars xpc_nasid_mask_nlongs vardecl 0 53252 NULL
CIFSMaxBufSize_vardecl_53372_vars CIFSMaxBufSize vardecl 0 53372 NULL
max_dev_vardecl_osst_c_53523_vars max_dev vardecl_osst.c 0 53523 NULL
ramoops_pmsg_size_vardecl_ram_c_53601_vars ramoops_pmsg_size vardecl_ram.c 0 53601 NULL
max_data_size_vardecl_hsi_char_c_53736_vars max_data_size vardecl_hsi_char.c 0 53736 NULL
test_buf_size_vardecl_dmatest_c_56686_vars test_buf_size vardecl_dmatest.c 0 56686 NULL
nr_cpu_ids_vardecl_57399_vars nr_cpu_ids vardecl 0 57399 NULL
ib_ipath_lkey_table_size_vardecl_57463_vars ib_ipath_lkey_table_size vardecl 0 57463 NULL
ql2xmaxqueues_vardecl_57653_vars ql2xmaxqueues vardecl 0 57653 NULL
window_vardecl_tcp_cdg_c_58396_vars window vardecl_tcp_cdg.c 0 58396 NULL
ebcnt_vardecl_torturetest_c_58475_vars ebcnt vardecl_torturetest.c 0 58475 NULL
ramoops_ftrace_size_vardecl_ram_c_58686_vars ramoops_ftrace_size vardecl_ram.c 0 58686 NULL
pcpu_nr_units_vardecl_percpu_c_59323_vars pcpu_nr_units vardecl_percpu.c 0 59323 NULL
setup_possible_cpus_vardecl_smpboot_c_61040_vars setup_possible_cpus vardecl_smpboot.c 0 61040 NULL
fbcon_softback_size_vardecl_fbcon_c_61184_vars fbcon_softback_size vardecl_fbcon.c 0 61184 NULL
nbds_max_vardecl_nbd_c_63801_vars nbds_max vardecl_nbd.c 0 63801 NULL
srp_sg_tablesize_vardecl_ib_srp_c_64692_vars srp_sg_tablesize vardecl_ib_srp.c 0 64692 NULL
max_pfn_vardecl_65317_vars max_pfn vardecl 0 65317 NULL
